vpa,name,bank,is_merchant,mcc,account_age_days,kyc_level,avg_amount,usual_hours,home_device,balance,is_corporate,blacklisted,is_spoof
user0259@paytm,User 259,YBL,0,0,1118,BASIC,2000.0,7-20,dev_0259,97148.0,0,0,
user0260@paytm,User 260,YBL,0,0,1085,BASIC,1000.0,10-22,dev_0260,148815.0,0,0,
user0261@paytm,User 261,YBL,0,0,1017,BASIC,5000.0,8-20,dev_0261,192628.0,0,0,
user0262@axis,User 262,AXIS,0,0,61,VIDEO,500.0,7-21,dev_0262,155002.0,0,0,
user0263@sbi,User 263,AXIS,0,0,1885,BASIC,500.0,8-19,dev_0263,127194.0,0,0,
user0264@sbi,User 264,YBL,0,0,507,VIDEO,2000.0,8-19,dev_0264,102540.0,0,0,
user0265@axis,User 265,PAYTM,0,0,616,VIDEO,500.0,10-21,dev_0265,56259.0,0,0,
user0266@hdfc,User 266,AXIS,0,0,1299,BASIC,1000.0,10-20,dev_0266,186922.0,0,0,
user0267@paytm,User 267,AXIS,0,0,913,CORPORATE,1000.0,10-22,dev_0267,197084.0,0,0,
user0268@ybl,User 268,SBI,0,0,1121,VIDEO,1000.0,7-21,dev_0268,103573.0,0,0,
user0269@paytm,User 269,AXIS,0,0,8,VIDEO,1000.0,9-20,dev_0269,41798.0,0,0,
user0270@hdfc,User 270,YBL,0,0,14,BASIC,2000.0,7-22,dev_0270,66690.0,0,0,
user0271@ybl,User 271,PAYTM,0,0,166,VIDEO,500.0,7-19,dev_0271,9236.0,0,0,
user0272@icici,User 272,AXIS,0,0,11,VIDEO,1000.0,9-21,dev_0272,161536.0,0,1,
user0273@icici,User 273,YBL,0,0,1126,VIDEO,5000.0,6-20,dev_0273,44544.0,0,0,
user0274@sbi,User 274,YBL,0,0,1018,BASIC,12000.0,8-22,dev_0274,98060.0,0,0,
user0275@paytm,User 275,SBI,0,0,18,VIDEO,1000.0,6-20,dev_0275,90639.0,0,0,
user0276@icici,User 276,YBL,0,0,18,VIDEO,2000.0,9-19,dev_0276,97629.0,0,0,
user0277@sbi,User 277,HDFC,0,0,942,VIDEO,500.0,6-21,dev_0277,39450.0,0,0,
user0278@axis,User 278,ICICI,0,0,94,BASIC,5000.0,7-21,dev_0278,190626.0,0,0,
user0279@paytm,User 279,PAYTM,0,0,1943,VIDEO,5000.0,10-19,dev_0279,20240.0,0,0,
user0280@ybl,User 280,ICICI,0,0,1169,BASIC,1000.0,9-21,dev_0280,149255.0,0,0,
user0281@sbi,User 281,YBL,0,0,1049,VIDEO,1000.0,10-21,dev_0281,194044.0,0,0,
user0282@ybl,User 282,ICICI,0,0,960,BASIC,500.0,6-21,dev_0282,148158.0,0,0,
user0283@icici,User 283,AXIS,0,0,528,BASIC,5000.0,7-22,dev_0283,185700.0,0,0,
user0284@icici,User 284,YBL,0,0,231,BASIC,500.0,10-20,dev_0284,71248.0,0,0,
user0285@paytm,User 285,PAYTM,0,0,709,VIDEO,500.0,9-21,dev_0285,106414.0,0,0,
user0286@paytm,User 286,PAYTM,0,0,284,BASIC,2000.0,10-19,dev_0286,100406.0,0,0,
user0287@sbi,User 287,SBI,0,0,7,BASIC,500.0,9-21,dev_0287,91010.0,0,0,
user0288@sbi,User 288,SBI,0,0,1251,BASIC,500.0,7-21,dev_0288,132010.0,0,1,
user0289@axis,User 289,HDFC,0,0,824,VIDEO,1000.0,7-20,dev_0289,78678.0,0,0,
user0290@hdfc,User 290,PAYTM,0,0,728,VIDEO,1000.0,6-22,dev_0290,24556.0,0,0,
user0291@sbi,User 291,PAYTM,0,0,1541,VIDEO,2000.0,6-19,dev_0291,158573.0,0,0,
user0292@ybl,User 292,ICICI,0,0,923,BASIC,500.0,10-20,dev_0292,33614.0,0,0,
user0293@sbi,User 293,HDFC,0,0,1694,CORPORATE,1000.0,6-19,dev_0293,98560.0,0,0,
user0294@hdfc,User 294,PAYTM,0,0,1894,BASIC,500.0,6-21,dev_0294,103292.0,0,0,
user0295@hdfc,User 295,YBL,0,0,1944,VIDEO,1000.0,10-22,dev_0295,103386.0,0,0,
user0296@hdfc,User 296,YBL,0,0,816,BASIC,5000.0,7-22,dev_0296,195422.0,0,0,
user0297@sbi,User 297,AXIS,0,0,448,VIDEO,1000.0,6-21,dev_0297,40357.0,0,0,
user0298@icici,User 298,ICICI,0,0,1450,VIDEO,1000.0,7-20,dev_0298,75453.0,0,0,
user0299@sbi,User 299,ICICI,0,0,9,BASIC,5000.0,7-20,dev_0299,101447.0,0,0,
user0300@paytm,User 300,SBI,0,0,1625,VIDEO,500.0,9-20,dev_0300,123273.0,0,0,
user0301@paytm,User 301,PAYTM,0,0,375,BASIC,1000.0,10-21,dev_0301,108983.0,0,0,
user0302@axis,User 302,YBL,0,0,7,BASIC,5000.0,6-21,dev_0302,26108.0,0,0,
user0303@paytm,User 303,AXIS,0,0,434,BASIC,500.0,6-20,dev_0303,80107.0,0,0,
user0304@sbi,User 304,ICICI,0,0,452,CORPORATE,500.0,6-19,dev_0304,198207.0,0,0,
user0305@paytm,User 305,PAYTM,0,0,1561,VIDEO,1000.0,8-19,dev_0305,169633.0,0,0,
user0306@hdfc,User 306,AXIS,0,0,658,CORPORATE,2000.0,9-22,dev_0306,23396.0,0,0,
user0307@hdfc,User 307,PAYTM,0,0,126,VIDEO,2000.0,6-19,dev_0307,160848.0,0,0,
user0308@axis,User 308,ICICI,0,0,10,BASIC,500.0,6-22,dev_0308,92402.0,0,0,
user0309@ybl,User 309,YBL,0,0,584,BASIC,5000.0,8-19,dev_0309,88064.0,0,0,
user0310@hdfc,User 310,PAYTM,0,0,1035,VIDEO,500.0,8-20,dev_0310,73626.0,0,0,
user0311@axis,User 311,AXIS,0,0,1941,VIDEO,500.0,10-21,dev_0311,193680.0,0,0,
user0312@ybl,User 312,SBI,0,0,1647,CORPORATE,500.0,8-19,dev_0312,56372.0,0,0,
user0313@axis,User 313,SBI,0,0,174,BASIC,2000.0,8-20,dev_0313,164100.0,0,0,
user0314@sbi,User 314,SBI,0,0,290,BASIC,2000.0,7-20,dev_0314,179472.0,0,0,
user0315@hdfc,User 315,PAYTM,0,0,918,CORPORATE,2000.0,8-20,dev_0315,25309.0,0,0,
user0316@sbi,User 316,YBL,0,0,23,CORPORATE,1000.0,10-22,dev_0316,27233.0,0,0,
user0317@axis,User 317,SBI,0,0,937,VIDEO,1000.0,7-21,dev_0317,42058.0,0,0,
user0318@axis,User 318,HDFC,0,0,135,VIDEO,500.0,9-21,dev_0318,71108.0,0,0,
user0319@paytm,User 319,YBL,0,0,22,BASIC,2000.0,10-20,dev_0319,67431.0,0,0,
user0320@axis,User 320,ICICI,0,0,775,BASIC,500.0,7-20,dev_0320,80254.0,0,0,
user0321@sbi,User 321,YBL,0,0,730,BASIC,1000.0,9-19,dev_0321,155512.0,0,0,
user0322@sbi,User 322,AXIS,0,0,1825,BASIC,1000.0,10-19,dev_0322,16450.0,0,0,
user0323@icici,User 323,HDFC,0,0,240,VIDEO,1000.0,10-19,dev_0323,29679.0,0,0,
user0324@hdfc,User 324,AXIS,0,0,1280,VIDEO,5000.0,9-21,dev_0324,152141.0,0,0,
user0325@hdfc,User 325,PAYTM,0,0,479,BASIC,1000.0,6-21,dev_0325,131437.0,0,0,
user0326@ybl,User 326,AXIS,0,0,5,VIDEO,2000.0,7-20,dev_0326,178165.0,0,0,
user0327@sbi,User 327,SBI,0,0,1433,BASIC,12000.0,7-19,dev_0327,64987.0,0,0,
user0328@hdfc,User 328,YBL,0,0,69,VIDEO,500.0,9-22,dev_0328,190030.0,0,0,
user0329@sbi,User 329,ICICI,0,0,689,VIDEO,1000.0,8-19,dev_0329,89074.0,0,0,
user0330@icici,User 330,PAYTM,0,0,806,BASIC,500.0,10-20,dev_0330,73663.0,0,0,
user0331@hdfc,User 331,YBL,0,0,23,BASIC,1000.0,9-21,dev_0331,18060.0,0,0,
user0332@sbi,User 332,HDFC,0,0,465,BASIC,12000.0,7-20,dev_0332,116859.0,0,0,
user0333@hdfc,User 333,HDFC,0,0,328,VIDEO,2000.0,7-20,dev_0333,139503.0,0,0,
user0334@icici,User 334,ICICI,0,0,5,BASIC,500.0,8-20,dev_0334,146936.0,0,0,
user0335@hdfc,User 335,SBI,0,0,21,BASIC,5000.0,6-21,dev_0335,9632.0,0,0,
user0336@paytm,User 336,YBL,0,0,886,VIDEO,1000.0,7-22,dev_0336,100335.0,0,0,
user0337@axis,User 337,HDFC,0,0,160,VIDEO,2000.0,6-22,dev_0337,177835.0,0,0,
user0338@paytm,User 338,SBI,0,0,771,BASIC,1000.0,7-19,dev_0338,95134.0,0,0,
user0339@paytm,User 339,SBI,0,0,350,BASIC,1000.0,7-19,dev_0339,122413.0,0,0,
user0340@ybl,User 340,HDFC,0,0,4,VIDEO,500.0,10-20,dev_0340,14213.0,0,0,
user0341@sbi,User 341,AXIS,0,0,199,BASIC,2000.0,6-19,dev_0341,152434.0,0,1,
user0342@sbi,User 342,ICICI,0,0,559,VIDEO,12000.0,8-22,dev_0342,29165.0,0,0,
user0343@sbi,User 343,SBI,0,0,1791,VIDEO,2000.0,9-20,dev_0343,53217.0,0,0,
user0344@ybl,User 344,AXIS,0,0,1382,VIDEO,5000.0,7-21,dev_0344,86297.0,0,0,
user0345@axis,User 345,YBL,0,0,13,BASIC,500.0,6-22,dev_0345,186635.0,0,0,
user0346@paytm,User 346,HDFC,0,0,1806,VIDEO,500.0,9-19,dev_0346,18381.0,0,0,
user0347@sbi,User 347,AXIS,0,0,1453,VIDEO,2000.0,9-22,dev_0347,67880.0,0,0,
user0348@hdfc,User 348,AXIS,0,0,908,BASIC,2000.0,8-20,dev_0348,199545.0,0,0,
user0349@paytm,User 349,AXIS,0,0,14,VIDEO,1000.0,8-22,dev_0349,83833.0,0,0,
user0350@axis,User 350,PAYTM,0,0,1304,VIDEO,2000.0,9-19,dev_0350,126828.0,0,0,
user0351@paytm,User 351,ICICI,0,0,1083,BASIC,500.0,6-22,dev_0351,137415.0,0,0,
user0352@sbi,User 352,YBL,0,0,1665,BASIC,2000.0,7-22,dev_0352,120315.0,0,0,
user0353@ybl,User 353,SBI,0,0,1068,BASIC,2000.0,10-20,dev_0353,14824.0,0,0,
user0354@hdfc,User 354,YBL,0,0,1039,BASIC,5000.0,7-20,dev_0354,25621.0,0,0,
user0355@ybl,User 355,YBL,0,0,20,CORPORATE,2000.0,7-22,dev_0355,123688.0,0,0,
user0356@sbi,User 356,YBL,0,0,1774,BASIC,5000.0,6-22,dev_0356,112689.0,0,0,
user0357@paytm,User 357,AXIS,0,0,1385,BASIC,500.0,8-21,dev_0357,166684.0,0,0,
user0358@icici,User 358,YBL,0,0,1092,BASIC,5000.0,10-19,dev_0358,95207.0,0,0,
user0359@sbi,User 359,HDFC,0,0,21,VIDEO,500.0,6-20,dev_0359,49206.0,0,0,
user0360@axis,User 360,SBI,0,0,774,BASIC,1000.0,6-22,dev_0360,182880.0,0,0,
user0361@hdfc,User 361,ICICI,0,0,1284,VIDEO,2000.0,10-20,dev_0361,129646.0,0,1,
user0362@hdfc,User 362,SBI,0,0,1576,VIDEO,1000.0,10-19,dev_0362,7417.0,0,0,
user0363@hdfc,User 363,YBL,0,0,544,CORPORATE,1000.0,8-22,dev_0363,78179.0,0,0,
user0364@icici,User 364,HDFC,0,0,1114,CORPORATE,500.0,7-21,dev_0364,130529.0,0,0,
user0365@icici,User 365,YBL,0,0,569,VIDEO,500.0,9-19,dev_0365,11043.0,0,0,
user0366@hdfc,User 366,AXIS,0,0,1231,BASIC,1000.0,9-21,dev_0366,13044.0,0,0,
user0367@hdfc,User 367,AXIS,0,0,1141,VIDEO,500.0,10-21,dev_0367,166221.0,0,0,
user0368@sbi,User 368,AXIS,0,0,297,VIDEO,5000.0,9-22,dev_0368,10073.0,0,0,
user0369@paytm,User 369,SBI,0,0,923,BASIC,500.0,6-21,dev_0369,37368.0,0,0,
user0370@ybl,User 370,PAYTM,0,0,16,CORPORATE,5000.0,9-22,dev_0370,62601.0,0,0,
user0371@axis,User 371,YBL,0,0,1904,BASIC,5000.0,8-21,dev_0371,135142.0,0,0,
user0372@axis,User 372,PAYTM,0,0,1251,BASIC,500.0,6-20,dev_0372,134880.0,0,0,
user0373@ybl,User 373,HDFC,0,0,1559,BASIC,1000.0,10-20,dev_0373,101380.0,0,0,
user0374@icici,User 374,AXIS,0,0,1762,CORPORATE,5000.0,10-20,dev_0374,49525.0,0,0,
user0375@hdfc,User 375,PAYTM,0,0,724,BASIC,1000.0,8-20,dev_0375,52056.0,0,0,
user0376@paytm,User 376,SBI,0,0,1070,BASIC,2000.0,10-21,dev_0376,95558.0,0,0,
user0377@axis,User 377,SBI,0,0,1534,BASIC,2000.0,6-22,dev_0377,173270.0,0,0,
user0378@axis,User 378,HDFC,0,0,1349,BASIC,2000.0,9-19,dev_0378,198654.0,0,0,
user0379@axis,User 379,AXIS,0,0,1858,BASIC,1000.0,9-22,dev_0379,115265.0,0,0,
user0380@sbi,User 380,SBI,0,0,824,VIDEO,1000.0,10-22,dev_0380,100864.0,0,0,
user0381@icici,User 381,ICICI,0,0,966,BASIC,1000.0,6-20,dev_0381,92218.0,0,0,
user0382@sbi,User 382,PAYTM,0,0,975,BASIC,1000.0,8-19,dev_0382,150401.0,0,0,
user0383@icici,User 383,PAYTM,0,0,1190,BASIC,500.0,10-19,dev_0383,149138.0,0,0,
user0384@sbi,User 384,HDFC,0,0,1900,CORPORATE,1000.0,7-19,dev_0384,175769.0,0,0,
user0385@sbi,User 385,YBL,0,0,122,VIDEO,2000.0,6-21,dev_0385,174793.0,0,0,
user0386@hdfc,User 386,ICICI,0,0,1436,BASIC,2000.0,7-21,dev_0386,179034.0,0,0,
user0387@icici,User 387,PAYTM,0,0,539,VIDEO,12000.0,9-19,dev_0387,32202.0,0,0,
user0388@sbi,User 388,ICICI,0,0,83,VIDEO,12000.0,8-20,dev_0388,104896.0,0,0,
user0389@paytm,User 389,SBI,0,0,1497,BASIC,500.0,8-20,dev_0389,31649.0,0,0,
user0390@ybl,User 390,ICICI,0,0,1136,BASIC,500.0,6-19,dev_0390,58048.0,0,0,
user0391@hdfc,User 391,SBI,0,0,14,BASIC,2000.0,8-19,dev_0391,169659.0,0,0,
user0392@ybl,User 392,PAYTM,0,0,460,BASIC,2000.0,7-19,dev_0392,101920.0,0,0,
user0393@hdfc,User 393,AXIS,0,0,216,VIDEO,2000.0,9-19,dev_0393,160515.0,0,0,
user0394@icici,User 394,ICICI,0,0,1326,BASIC,1000.0,9-20,dev_0394,24601.0,0,0,
user0395@icici,User 395,PAYTM,0,0,1370,BASIC,1000.0,10-19,dev_0395,198245.0,0,0,
user0396@sbi,User 396,ICICI,0,0,1522,VIDEO,500.0,10-19,dev_0396,131476.0,0,0,
user0397@icici,User 397,SBI,0,0,260,BASIC,500.0,6-22,dev_0397,73525.0,0,0,
user0398@sbi,User 398,ICICI,0,0,1873,BASIC,1000.0,9-21,dev_0398,167993.0,0,0,
user0399@sbi,User 399,YBL,0,0,1184,VIDEO,2000.0,10-19,dev_0399,73891.0,0,0,
user0400@axis,User 400,ICICI,0,0,178,BASIC,1000.0,10-21,dev_0400,28209.0,0,0,
user0401@icici,User 401,SBI,0,0,4,VIDEO,500.0,9-22,dev_0401,175281.0,0,0,
user0402@axis,User 402,SBI,0,0,608,CORPORATE,1000.0,6-21,dev_0402,89747.0,0,0,
user0403@paytm,User 403,YBL,0,0,1914,BASIC,500.0,9-22,dev_0403,149119.0,0,0,
user0404@paytm,User 404,ICICI,0,0,490,VIDEO,2000.0,10-19,dev_0404,95245.0,0,0,
user0405@axis,User 405,ICICI,0,0,584,VIDEO,2000.0,9-20,dev_0405,13904.0,0,0,
user0406@icici,User 406,YBL,0,0,466,BASIC,500.0,8-22,dev_0406,50347.0,0,0,
user0407@paytm,User 407,AXIS,0,0,896,VIDEO,1000.0,7-20,dev_0407,67563.0,0,0,
user0408@axis,User 408,YBL,0,0,1510,VIDEO,1000.0,9-19,dev_0408,85813.0,0,0,
user0409@icici,User 409,ICICI,0,0,300,CORPORATE,1000.0,6-22,dev_0409,113602.0,0,0,
user0410@paytm,User 410,YBL,0,0,99,BASIC,1000.0,9-19,dev_0410,28104.0,0,0,
user0411@hdfc,User 411,SBI,0,0,61,VIDEO,1000.0,8-21,dev_0411,23245.0,0,0,
user0412@axis,User 412,AXIS,0,0,107,BASIC,500.0,8-20,dev_0412,26120.0,0,0,
user0413@ybl,User 413,PAYTM,0,0,1243,CORPORATE,2000.0,10-21,dev_0413,22245.0,0,0,
user0414@ybl,User 414,SBI,0,0,804,CORPORATE,1000.0,9-19,dev_0414,34099.0,0,0,
user0415@paytm,User 415,AXIS,0,0,171,VIDEO,12000.0,9-21,dev_0415,115723.0,0,0,
user0416@icici,User 416,PAYTM,0,0,945,VIDEO,2000.0,8-19,dev_0416,52603.0,0,0,
user0417@sbi,User 417,HDFC,0,0,74,BASIC,12000.0,9-21,dev_0417,136458.0,0,0,
user0418@sbi,User 418,ICICI,0,0,768,BASIC,1000.0,9-20,dev_0418,120887.0,0,0,
user0419@paytm,User 419,PAYTM,0,0,975,BASIC,2000.0,10-22,dev_0419,21747.0,0,1,
user0420@hdfc,User 420,ICICI,0,0,1640,BASIC,500.0,10-19,dev_0420,60302.0,0,0,
user0421@icici,User 421,HDFC,0,0,1758,BASIC,12000.0,9-21,dev_0421,156454.0,0,0,
user0422@paytm,User 422,SBI,0,0,4,CORPORATE,1000.0,8-21,dev_0422,53349.0,0,0,
user0423@icici,User 423,YBL,0,0,1208,BASIC,500.0,10-21,dev_0423,110873.0,0,0,
user0424@hdfc,User 424,SBI,0,0,970,CORPORATE,500.0,8-20,dev_0424,29995.0,0,0,
user0425@axis,User 425,ICICI,0,0,1437,VIDEO,2000.0,10-21,dev_0425,175644.0,0,0,
user0426@paytm,User 426,AXIS,0,0,188,VIDEO,2000.0,6-19,dev_0426,16837.0,0,0,
user0427@sbi,User 427,YBL,0,0,1654,VIDEO,2000.0,9-22,dev_0427,112046.0,0,0,
user0428@paytm,User 428,ICICI,0,0,24,VIDEO,500.0,9-22,dev_0428,166698.0,0,0,
user0429@sbi,User 429,ICICI,0,0,1562,BASIC,500.0,9-20,dev_0429,26596.0,0,0,
user0430@sbi,User 430,ICICI,0,0,1538,VIDEO,5000.0,7-20,dev_0430,59328.0,0,0,
user0431@sbi,User 431,AXIS,0,0,515,BASIC,1000.0,6-20,dev_0431,149754.0,0,0,
user0432@sbi,User 432,HDFC,0,0,577,BASIC,500.0,7-20,dev_0432,122471.0,0,0,
user0433@axis,User 433,HDFC,0,0,506,VIDEO,500.0,6-20,dev_0433,142689.0,0,1,
user0434@sbi,User 434,PAYTM,0,0,796,BASIC,2000.0,6-22,dev_0434,154121.0,0,0,
user0435@sbi,User 435,PAYTM,0,0,1306,VIDEO,1000.0,10-20,dev_0435,53491.0,0,0,
user0436@paytm,User 436,AXIS,0,0,1252,BASIC,2000.0,9-21,dev_0436,125382.0,0,0,
user0437@icici,User 437,HDFC,0,0,917,BASIC,1000.0,7-22,dev_0437,177147.0,0,0,
user0438@ybl,User 438,SBI,0,0,1479,CORPORATE,500.0,8-19,dev_0438,8170.0,0,0,
user0439@icici,User 439,HDFC,0,0,1819,VIDEO,5000.0,9-19,dev_0439,124136.0,0,0,
user0440@sbi,User 440,PAYTM,0,0,1339,BASIC,500.0,7-19,dev_0440,153385.0,0,0,
user0441@axis,User 441,SBI,0,0,1843,VIDEO,1000.0,8-22,dev_0441,183631.0,0,0,
user0442@hdfc,User 442,ICICI,0,0,222,BASIC,500.0,8-20,dev_0442,55248.0,0,0,
user0443@sbi,User 443,HDFC,0,0,1536,BASIC,12000.0,6-21,dev_0443,136823.0,0,0,
user0444@axis,User 444,AXIS,0,0,645,VIDEO,5000.0,6-20,dev_0444,143676.0,0,0,
user0445@axis,User 445,YBL,0,0,1366,BASIC,500.0,9-22,dev_0445,58203.0,0,0,
user0446@paytm,User 446,SBI,0,0,429,BASIC,1000.0,7-19,dev_0446,110639.0,0,0,
user0447@paytm,User 447,PAYTM,0,0,22,VIDEO,1000.0,10-19,dev_0447,13376.0,0,0,
user0448@icici,User 448,HDFC,0,0,1567,BASIC,500.0,10-19,dev_0448,64150.0,0,0,
user0449@hdfc,User 449,HDFC,0,0,1300,VIDEO,2000.0,6-20,dev_0449,143784.0,0,0,
user0450@axis,User 450,AXIS,0,0,9,BASIC,1000.0,6-20,dev_0450,41297.0,0,0,
user0451@ybl,User 451,HDFC,0,0,665,BASIC,5000.0,6-20,dev_0451,193051.0,0,0,
user0452@hdfc,User 452,ICICI,0,0,246,VIDEO,2000.0,9-19,dev_0452,19944.0,0,0,
user0453@icici,User 453,AXIS,0,0,1970,VIDEO,2000.0,9-21,dev_0453,12835.0,0,0,
user0454@paytm,User 454,PAYTM,0,0,1877,BASIC,1000.0,6-21,dev_0454,100845.0,0,0,
user0455@ybl,User 455,ICICI,0,0,21,BASIC,2000.0,6-19,dev_0455,61222.0,0,1,
user0456@sbi,User 456,SBI,0,0,1316,BASIC,2000.0,8-19,dev_0456,113226.0,0,0,
user0457@icici,User 457,PAYTM,0,0,1850,CORPORATE,2000.0,10-20,dev_0457,131631.0,0,0,
user0458@hdfc,User 458,ICICI,0,0,3,VIDEO,500.0,6-19,dev_0458,73581.0,0,0,
user0459@ybl,User 459,ICICI,0,0,1510,BASIC,500.0,8-22,dev_0459,7533.0,0,0,
user0460@ybl,User 460,SBI,0,0,1534,VIDEO,2000.0,7-19,dev_0460,32105.0,0,0,
user0461@axis,User 461,SBI,0,0,998,VIDEO,2000.0,6-20,dev_0461,26864.0,0,0,
user0462@icici,User 462,SBI,0,0,1910,BASIC,500.0,6-20,dev_0462,74264.0,0,0,
user0463@ybl,User 463,YBL,0,0,8,BASIC,5000.0,8-22,dev_0463,113462.0,0,0,
user0464@icici,User 464,AXIS,0,0,1944,BASIC,1000.0,10-19,dev_0464,57829.0,0,0,
user0465@sbi,User 465,SBI,0,0,658,BASIC,500.0,10-22,dev_0465,13380.0,0,0,
user0466@sbi,User 466,AXIS,0,0,717,VIDEO,1000.0,6-22,dev_0466,41811.0,0,0,
user0467@sbi,User 467,PAYTM,0,0,1213,VIDEO,12000.0,6-20,dev_0467,143435.0,0,0,
user0468@sbi,User 468,ICICI,0,0,8,BASIC,1000.0,8-19,dev_0468,134604.0,0,0,
user0469@hdfc,User 469,HDFC,0,0,1299,BASIC,500.0,6-22,dev_0469,87105.0,0,0,
user0470@axis,User 470,SBI,0,0,1183,CORPORATE,2000.0,7-21,dev_0470,99961.0,0,0,
user0471@ybl,User 471,AXIS,0,0,111,BASIC,1000.0,8-19,dev_0471,67238.0,0,0,
user0472@hdfc,User 472,AXIS,0,0,2,BASIC,500.0,9-22,dev_0472,121925.0,0,0,
user0473@paytm,User 473,AXIS,0,0,1256,VIDEO,1000.0,10-22,dev_0473,17474.0,0,0,
user0474@hdfc,User 474,PAYTM,0,0,84,VIDEO,1000.0,6-20,dev_0474,142997.0,0,0,
user0475@sbi,User 475,ICICI,0,0,1706,CORPORATE,1000.0,10-19,dev_0475,48492.0,0,0,
user0476@paytm,User 476,AXIS,0,0,771,VIDEO,500.0,6-20,dev_0476,107310.0,0,0,
user0477@ybl,User 477,SBI,0,0,1654,VIDEO,1000.0,8-21,dev_0477,25184.0,0,0,
user0478@paytm,User 478,YBL,0,0,1561,BASIC,1000.0,9-22,dev_0478,11409.0,0,0,
user0479@hdfc,User 479,YBL,0,0,751,VIDEO,1000.0,7-20,dev_0479,98718.0,0,0,
user0480@ybl,User 480,HDFC,0,0,1195,BASIC,1000.0,7-20,dev_0480,66366.0,0,0,
user0481@sbi,User 481,ICICI,0,0,915,VIDEO,500.0,9-20,dev_0481,12079.0,0,0,
user0482@axis,User 482,ICICI,0,0,79,CORPORATE,1000.0,8-21,dev_0482,93710.0,0,0,
user0483@hdfc,User 483,ICICI,0,0,1140,VIDEO,5000.0,10-21,dev_0483,138623.0,0,0,
user0484@icici,User 484,SBI,0,0,328,BASIC,500.0,8-22,dev_0484,194951.0,0,0,
user0485@ybl,User 485,AXIS,0,0,273,BASIC,500.0,10-21,dev_0485,131352.0,0,0,
user0486@axis,User 486,AXIS,0,0,1763,BASIC,5000.0,8-19,dev_0486,105600.0,0,0,
user0487@paytm,User 487,ICICI,0,0,319,BASIC,2000.0,6-22,dev_0487,15604.0,0,0,
user0488@axis,User 488,SBI,0,0,171,BASIC,2000.0,9-21,dev_0488,172849.0,0,0,
user0489@hdfc,User 489,YBL,0,0,13,CORPORATE,500.0,8-20,dev_0489,176302.0,0,0,
user0490@paytm,User 490,PAYTM,0,0,1970,VIDEO,1000.0,8-22,dev_0490,19809.0,0,0,
user0491@axis,User 491,PAYTM,0,0,1216,BASIC,500.0,7-21,dev_0491,41632.0,0,0,
user0492@hdfc,User 492,SBI,0,0,1377,VIDEO,1000.0,10-19,dev_0492,68979.0,0,0,
user0493@paytm,User 493,ICICI,0,0,128,CORPORATE,500.0,8-19,dev_0493,157545.0,0,0,
user0494@hdfc,User 494,AXIS,0,0,935,BASIC,2000.0,6-20,dev_0494,6309.0,0,0,
user0495@hdfc,User 495,PAYTM,0,0,644,BASIC,2000.0,9-20,dev_0495,193518.0,0,0,
user0496@paytm,User 496,PAYTM,0,0,1132,CORPORATE,1000.0,8-20,dev_0496,166209.0,0,0,
user0497@sbi,User 497,YBL,0,0,1428,VIDEO,1000.0,8-20,dev_0497,114781.0,0,0,
user0498@sbi,User 498,SBI,0,0,464,BASIC,2000.0,9-22,dev_0498,119712.0,0,0,
user0499@icici,User 499,PAYTM,0,0,1643,BASIC,500.0,9-21,dev_0499,152868.0,0,0,
user0500@ybl,User 500,YBL,0,0,61,VIDEO,1000.0,8-20,dev_0500,145044.0,0,0,
user0501@axis,User 501,ICICI,0,0,599,CORPORATE,2000.0,10-20,dev_0501,142917.0,0,0,
user0502@axis,User 502,HDFC,0,0,1242,VIDEO,2000.0,10-22,dev_0502,110953.0,0,0,
user0503@icici,User 503,YBL,0,0,799,BASIC,500.0,10-21,dev_0503,89303.0,0,0,
user0504@axis,User 504,HDFC,0,0,2,BASIC,1000.0,10-20,dev_0504,97327.0,0,0,
user0505@sbi,User 505,SBI,0,0,1208,VIDEO,500.0,9-21,dev_0505,64198.0,0,0,
user0506@icici,User 506,AXIS,0,0,700,CORPORATE,500.0,10-19,dev_0506,98615.0,0,0,
user0507@sbi,User 507,HDFC,0,0,1133,BASIC,5000.0,10-21,dev_0507,106249.0,0,0,
user0508@ybl,User 508,ICICI,0,0,1268,VIDEO,5000.0,8-21,dev_0508,143658.0,0,0,
user0509@ybl,User 509,HDFC,0,0,1635,VIDEO,12000.0,6-20,dev_0509,99167.0,0,0,
user0510@sbi,User 510,SBI,0,0,655,BASIC,500.0,9-19,dev_0510,67852.0,0,0,
user0511@axis,User 511,ICICI,0,0,203,BASIC,2000.0,7-19,dev_0511,159444.0,0,0,
user0512@axis,User 512,PAYTM,0,0,817,BASIC,2000.0,10-22,dev_0512,156974.0,0,0,
user0513@hdfc,User 513,AXIS,0,0,3,VIDEO,2000.0,7-20,dev_0513,199546.0,0,0,
user0514@sbi,User 514,HDFC,0,0,7,BASIC,1000.0,10-21,dev_0514,102735.0,0,0,
user0515@paytm,User 515,SBI,0,0,538,VIDEO,500.0,6-19,dev_0515,49026.0,0,0,
user0516@icici,User 516,AXIS,0,0,1228,BASIC,5000.0,9-22,dev_0516,76273.0,0,0,
user0517@sbi,User 517,HDFC,0,0,598,VIDEO,2000.0,10-19,dev_0517,167925.0,0,0,
user0518@paytm,User 518,SBI,0,0,1306,CORPORATE,2000.0,10-22,dev_0518,25745.0,0,0,
